Id,Action
18189,1
18190,0.998
18191,0.7
18192,1
18193,1
18194,1
18195,0.996
18196,1
18197,0.98
18198,1
18199,1
18200,0.976
18201,1
18202,1
18203,1
18204,1
18205,1
18206,0.6
18207,0.998
18208,1
18209,1
18210,1
18211,0.996
18212,1
18213,0.98
18214,0.986
18215,0.986
18216,1
18217,0.998
18218,1
18219,1
18220,1
18221,1
18222,1
18223,1
18224,1
18225,1
18226,0.988
18227,1
18228,1
18229,0.756
18230,1
18231,1
18232,0.712
18233,0.936
18234,1
18235,1
18236,1
18237,1
18238,1
18239,1
18240,0.986
18241,1
18242,0.174
18243,1
18244,1
18245,1
18246,0.998
18247,1
18248,1
18249,1
18250,0.79
18251,1
18252,0.998
18253,1
18254,1
18255,1
18256,1
18257,0.87
18258,0.99
18259,1
18260,0.978
18261,1
18262,1
18263,0.9
18264,1
18265,0.96
18266,1
18267,1
18268,1
18269,1
18270,1
18271,1
18272,1
18273,0.998
18274,1
18275,0.962
18276,1
18277,1
18278,1
18279,0.994
18280,0.998
18281,1
18282,0.998
18283,1
18284,1
18285,1
18286,0.998
18287,0.998
18288,0.996
18289,1
18290,1
18291,1
18292,1
18293,1
18294,0.896
18295,1
18296,1
18297,0.568
18298,1
18299,0.154
18300,1
18301,1
18302,0.962
18303,1
18304,1
18305,1
18306,0.91
18307,0.776
18308,0.998
18309,1
18310,1
18311,1
18312,0.726
18313,0.682
18314,0.99
18315,1
18316,1
18317,0.954
18318,1
18319,0.958
18320,0.95
18321,1
18322,1
18323,1
18324,1
18325,1
18326,0.998
18327,0.37
18328,1
18329,1
18330,0.886
18331,1
18332,0.976
18333,0.992
18334,1
18335,1
18336,1
18337,1
18338,1
18339,0.994
18340,1
18341,1
18342,1
18343,0.998
18344,1
18345,0.852
18346,0.836
18347,0.996
18348,1
18349,1
18350,0.998
18351,0.99
18352,1
18353,0.988
18354,0.994
18355,0.996
18356,1
18357,1
18358,0.922
18359,1
18360,1
18361,1
18362,0.964
18363,1
18364,1
18365,1
18366,1
18367,0.312
18368,0.942
18369,1
18370,1
18371,1
18372,1
18373,1
18374,1
18375,1
18376,1
18377,0.932
18378,1
18379,0.986
18380,1
18381,1
18382,1
18383,0.994
18384,1
18385,0.998
18386,1
18387,1
18388,1
18389,1
18390,1
18391,1
18392,0.762
18393,1
18394,0.726
18395,1
18396,1
18397,1
18398,1
18399,0.96
18400,1
18401,1
18402,1
18403,1
18404,0.982
18405,0.98
18406,1
18407,1
18408,1
18409,0.528
18410,1
18411,1
18412,1
18413,0.948
18414,0.998
18415,1
18416,0.942
18417,1
18418,1
18419,1
18420,0.982
18421,1
18422,0.924
18423,1
18424,0.996
18425,0.992
18426,0.996
18427,1
18428,0.998
18429,0.998
18430,0.988
18431,1
18432,1
18433,0.976
18434,0.976
18435,1
18436,1
18437,1
18438,0.95
18439,1
18440,1
18441,1
18442,1
18443,1
18444,1
18445,0.94
18446,1
18447,1
18448,1
18449,0.994
18450,0.98
18451,1
18452,0.972
18453,0.992
18454,0.438
18455,1
18456,1
18457,1
18458,1
18459,0.88
18460,1
18461,1
18462,1
18463,1
18464,1
18465,1
18466,1
18467,0.99
18468,0.996
18469,1
18470,1
18471,1
18472,0.224
18473,1
18474,1
18475,0.968
18476,1
18477,1
18478,0.956
18479,1
18480,1
18481,1
18482,1
18483,0.772
18484,1
18485,0.788
18486,1
18487,1
18488,1
18489,0.998
18490,1
18491,1
18492,1
18493,1
18494,1
18495,1
18496,0.998
18497,1
18498,1
18499,0.984
18500,1
18501,1
18502,0.94
18503,1
18504,1
18505,0.978
18506,0.336
18507,1
18508,1
18509,1
18510,1
18511,0.962
18512,0.964
18513,0.996
18514,0.996
18515,1
18516,1
18517,1
18518,1
18519,0.954
18520,0.996
18521,0.926
18522,1
18523,1
18524,1
18525,1
18526,1
18527,1
18528,1
18529,1
18530,1
18531,1
18532,1
18533,1
18534,0.978
18535,1
18536,1
18537,0.976
18538,1
18539,0.986
18540,0.754
18541,1
18542,0.998
18543,1
18544,1
18545,1
18546,0.99
18547,1
18548,0.994
18549,0.084
18550,1
18551,1
18552,1
18553,1
18554,0.998
18555,1
18556,1
18557,0.938
18558,0.988
18559,1
18560,0.998
18561,0.998
18562,0.998
18563,1
18564,1
18565,1
18566,0.98
18567,0.998
18568,0.988
18569,1
18570,1
18571,1
18572,1
18573,0.996
18574,1
18575,1
18576,0.998
18577,1
18578,0.96
18579,1
18580,1
18581,1
18582,1
18583,1
18584,1
18585,1
18586,1
18587,0.778
18588,1
18589,1
18590,1
18591,1
18592,1
18593,1
18594,1
18595,0.998
18596,0.962
18597,0.994
18598,0.818
18599,1
18600,1
18601,1
18602,1
18603,1
18604,0.974
18605,0.872
18606,0.984
18607,0.998
18608,0.992
18609,1
18610,1
18611,1
18612,1
18613,1
18614,0.992
18615,1
18616,1
18617,1
18618,1
18619,1
18620,1
18621,1
18622,1
18623,0.84
18624,0.924
18625,1
18626,0.984
18627,1
18628,1
18629,1
18630,1
18631,1
18632,1
18633,1
18634,1
18635,1
18636,1
18637,0.986
18638,1
18639,1
18640,1
18641,0.962
18642,1
18643,1
18644,0.998
18645,1
18646,0.678
18647,1
18648,1
18649,0.998
18650,1
18651,1
18652,1
18653,0.902
18654,0.998
18655,0.994
18656,0.986
18657,1
18658,0.964
18659,1
18660,1
18661,1
18662,1
18663,0.948
18664,0.514
18665,0.52
18666,0.99
18667,1
18668,1
18669,0.956
18670,1
18671,0.994
18672,1
18673,0.714
18674,1
18675,1
18676,1
18677,0.998
18678,1
18679,1
18680,0.55
18681,1
18682,1
18683,1
18684,0.998
18685,1
18686,1
18687,1
18688,1
18689,0.304
18690,1
18691,1
18692,1
18693,1
18694,1
18695,0.774
18696,1
18697,0.982
18698,1
18699,1
18700,1
18701,1
18702,0.998
18703,1
18704,0.966
18705,1
18706,1
18707,1
18708,1
18709,0.998
18710,1
18711,1
18712,1
18713,1
18714,1
18715,1
18716,1
18717,1
18718,1
18719,1
18720,1
18721,1
18722,1
18723,1
18724,0.998
18725,0.998
18726,1
18727,0.994
18728,1
18729,1
18730,1
18731,1
18732,0.928
18733,0.262
18734,1
18735,0.984
18736,0.994
18737,0.982
18738,1
18739,1
18740,1
18741,1
18742,1
18743,0.99
18744,1
18745,0.816
18746,0.984
18747,1
18748,1
18749,0.982
18750,1
18751,1
18752,1
18753,1
18754,1
18755,1
18756,0.958
18757,1
18758,1
18759,0.942
18760,1
18761,1
18762,0.398
18763,1
18764,1
18765,1
18766,1
18767,0.96
18768,1
18769,1
18770,1
18771,1
18772,0.952
18773,1
18774,1
18775,1
18776,1
18777,0.988
18778,1
18779,1
18780,1
18781,1
18782,1
18783,1
18784,1
18785,1
18786,1
18787,1
18788,1
18789,1
18790,0.982
18791,0.998
18792,1
18793,1
18794,1
18795,1
18796,1
18797,1
18798,0.83
18799,0.088
18800,0.522
18801,0.992
18802,0.964
18803,1
18804,0.996
18805,1
18806,0.992
18807,0.824
18808,0.932
18809,1
18810,0.998
18811,1
18812,1
18813,0.986
18814,1
18815,1
18816,1
18817,0.97
18818,1
18819,0.968
18820,0.998
18821,0.996
18822,0.994
18823,0.908
18824,0.468
18825,1
18826,0.916
18827,0.998
18828,0.996
18829,1
18830,1
18831,1
18832,1
18833,0.998
18834,1
18835,1
18836,1
18837,0.116
18838,1
18839,0.998
18840,1
18841,1
18842,1
18843,1
18844,1
18845,1
18846,1
18847,1
18848,1
18849,1
18850,1
18851,1
18852,1
18853,1
18854,1
18855,1
18856,1
18857,0.996
18858,0.99
18859,0.996
18860,0.998
18861,1
18862,1
18863,0.868
18864,1
18865,1
18866,1
18867,1
18868,1
18869,0.994
18870,1
18871,0.994
18872,1
18873,1
18874,1
18875,1
18876,0.998
18877,1
18878,1
18879,1
18880,0.908
18881,1
18882,1
18883,0.996
18884,1
18885,1
18886,1
18887,0.954
18888,1
18889,0.986
18890,1
18891,1
18892,0.998
18893,1
18894,1
18895,0.966
18896,0.998
18897,0.372
18898,0.594
18899,1
18900,1
18901,0.59
18902,0.904
18903,1
18904,0.976
18905,1
18906,1
18907,1
18908,1
18909,0.986
18910,0.836
18911,0.992
18912,0.998
18913,1
18914,0.684
18915,0.87
18916,0.672
18917,1
18918,0.93
18919,0.996
18920,1
18921,0.99
18922,1
18923,1
18924,1
18925,1
18926,1
18927,0.994
18928,1
18929,0.998
18930,0.52
18931,0.936
18932,1
18933,0.984
18934,1
18935,0.066
18936,1
18937,0.998
18938,1
18939,0.996
18940,1
18941,1
18942,0.95
18943,0.998
18944,1
18945,0.984
18946,1
18947,0.916
18948,1
18949,1
18950,1
18951,1
18952,1
18953,0.954
18954,1
18955,0.99
18956,0.972
18957,1
18958,1
18959,1
18960,1
18961,1
18962,0.536
18963,1
18964,0.986
18965,1
18966,1
18967,0.998
18968,1
18969,0.998
18970,1
18971,0.996
18972,1
18973,1
18974,0.812
18975,1
18976,0.998
18977,1
18978,1
18979,0.998
18980,1
18981,1
18982,1
18983,1
18984,0.98
18985,1
18986,1
18987,1
18988,0.984
18989,0.998
18990,1
18991,0.986
18992,0.684
18993,0.992
18994,0.916
18995,1
18996,0.804
18997,0.988
18998,1
18999,1
19000,1
19001,0.976
19002,1
19003,0.982
19004,0.998
19005,1
19006,1
19007,0.94
19008,0.996
19009,1
19010,0.958
19011,0.994
19012,1
19013,1
19014,1
19015,0.98
19016,0.958
19017,0.878
19018,1
19019,1
19020,1
19021,1
19022,1
19023,1
19024,1
19025,1
19026,1
19027,1
19028,1
19029,1
19030,0.998
19031,0.944
19032,0.942
19033,1
19034,0.998
19035,0.99
19036,1
19037,1
19038,1
19039,0.998
19040,1
19041,1
19042,0.994
19043,1
19044,1
19045,0.136
19046,1
19047,1
19048,1
19049,1
19050,1
19051,1
19052,0.998
19053,1
19054,1
19055,1
19056,1
19057,1
19058,0.762
19059,1
19060,0.82
19061,1
19062,0.998
19063,0.972
19064,1
19065,1
19066,1
19067,0.988
19068,1
19069,1
19070,0.132
19071,1
19072,1
19073,1
19074,1
19075,1
19076,1
19077,0.952
19078,0.962
19079,1
19080,1
19081,0.99
19082,0.9
19083,1
19084,1
19085,0.994
19086,0.996
19087,1
19088,0.996
19089,1
19090,0.99
19091,1
19092,1
19093,1
19094,1
19095,0.904
19096,1
19097,0.982
19098,1
19099,0.964
19100,0.998
19101,0.996
19102,0.838
19103,1
19104,1
19105,1
19106,1
19107,0.998
19108,1
19109,0.998
19110,0.994
19111,1
19112,1
19113,1
19114,1
19115,0.998
19116,1
19117,0.998
19118,0.94
19119,1
19120,0.966
19121,1
19122,0.974
19123,1
19124,0.998
19125,1
19126,0.998
19127,1
19128,1
19129,1
19130,1
19131,1
19132,1
19133,1
19134,1
19135,1
19136,1
19137,1
19138,0.988
19139,0.958
19140,1
19141,1
19142,1
19143,1
19144,1
19145,1
19146,0.974
19147,1
19148,1
19149,1
19150,1
19151,0.998
19152,1
19153,1
19154,0.996
19155,1
19156,1
19157,0.978
19158,1
19159,0.95
19160,1
19161,1
19162,1
19163,0.3
19164,1
19165,1
19166,1
19167,1
19168,1
19169,1
19170,1
19171,0.936
19172,0.918
19173,0.952
19174,1
19175,1
19176,1
19177,1
19178,1
19179,0.998
19180,0.994
19181,1
19182,0.994
19183,0.994
19184,1
19185,1
19186,1
19187,1
19188,1
19189,1
19190,0.974
19191,0.522
19192,1
19193,1
19194,1
19195,1
19196,1
19197,1
19198,1
19199,1
19200,0.972
19201,1
19202,1
19203,1
19204,1
19205,0.682
19206,1
19207,1
19208,1
19209,1
19210,1
19211,1
19212,1
19213,0.996
19214,0.986
19215,0.968
19216,1
19217,0.934
19218,1
19219,1
19220,0.986
19221,1
19222,1
19223,1
19224,1
19225,1
19226,1
19227,1
19228,1
19229,1
19230,1
19231,1
19232,0.996
19233,1
19234,0.99
19235,0.994
19236,0.92
19237,1
19238,1
19239,0.998
19240,1
19241,1
19242,1
19243,0.992
19244,1
19245,1
19246,1
19247,0.994
19248,1
19249,1
19250,1
19251,0.996
19252,0.998
19253,0.378
19254,0.846
19255,0.998
19256,1
19257,1
19258,0.984
19259,0.998
19260,0.992
19261,0.908
19262,0.876
19263,1
19264,1
19265,1
19266,0.992
19267,1
19268,0.038
19269,1
19270,0.972
19271,1
19272,0.954
19273,1
19274,1
19275,1
19276,1
19277,0.992
19278,0.998
19279,1
19280,1
19281,1
19282,1
19283,0.886
19284,0.952
19285,1
19286,1
19287,0.942
19288,1
19289,1
19290,0.972
19291,0.994
19292,1
19293,1
19294,1
19295,1
19296,1
19297,0.836
19298,1
19299,1
19300,0.998
19301,1
19302,0.852
19303,1
19304,0.95
19305,1
19306,1
19307,1
19308,1
19309,0.048
19310,1
19311,1
19312,1
19313,1
19314,1
19315,1
19316,0.998
19317,0.904
19318,1
19319,1
19320,1
19321,1
19322,1
19323,0.992
19324,1
19325,0.958
19326,0.168
19327,0.89
19328,1
19329,1
19330,0.92
19331,1
19332,1
19333,1
19334,1
19335,0.998
19336,0.996
19337,1
19338,0.066
19339,1
19340,1
19341,1
19342,0.996
19343,1
19344,0.516
19345,1
19346,1
19347,1
19348,1
19349,1
19350,0.106
19351,1
19352,0.992
19353,0.992
19354,1
19355,1
19356,1
19357,1
19358,0.948
19359,1
19360,0.03
19361,0.892
19362,1
19363,0.262
19364,1
19365,1
19366,1
19367,1
19368,0.53
19369,0.998
19370,1
19371,0.884
19372,1
19373,0.778
19374,1
19375,1
19376,1
19377,0.988
19378,1
19379,1
19380,1
19381,0.998
19382,1
19383,1
19384,0.112
19385,0.998
19386,0.988
19387,0.994
19388,0.998
19389,1
19390,0.582
19391,1
19392,1
19393,0.806
19394,1
19395,1
19396,1
19397,1
19398,1
19399,1
19400,1
19401,1
19402,1
19403,1
19404,0.998
19405,1
19406,1
19407,1
19408,0.994
19409,1
19410,1
19411,1
19412,1
19413,1
19414,1
19415,1
19416,0.888
19417,1
19418,1
19419,1
19420,0.822
19421,0.998
19422,1
19423,0.998
19424,1
19425,0.964
19426,0.974
19427,1
19428,1
19429,0.978
19430,1
19431,1
19432,0.994
19433,0.99
19434,0.998
19435,0.998
19436,0.798
19437,1
19438,0.996
19439,1
19440,1
19441,1
19442,1
19443,1
19444,1
19445,1
19446,1
19447,1
19448,1
19449,1
19450,1
19451,1
19452,1
19453,1
19454,1
19455,1
19456,1
19457,1
19458,1
19459,1
19460,1
19461,0.998
19462,0.956
19463,1
19464,1
19465,1
19466,0.998
19467,1
19468,1
19469,1
19470,0.976
19471,1
19472,1
19473,0.928
19474,1
19475,0.958
19476,1
19477,1
19478,0.922
19479,1
19480,0.99
19481,1
19482,1
19483,1
19484,1
19485,1
19486,0.98
19487,1
19488,1
19489,0.914
19490,1
19491,1
19492,1
19493,1
19494,0.794
19495,1
19496,0.862
19497,0.988
19498,0.998
19499,1
19500,0.98
19501,1
19502,1
19503,1
19504,1
19505,0.994
19506,1
19507,1
19508,1
19509,1
19510,1
19511,1
19512,1
19513,1
19514,0.994
19515,1
19516,0.922
19517,1
19518,1
19519,1
19520,0.924
19521,0.816
19522,1
19523,1
19524,1
19525,1
19526,0.982
19527,1
19528,1
19529,0.796
19530,0.994
19531,1
19532,0.682
19533,1
19534,0.994
19535,0.994
19536,0.842
19537,1
19538,0.998
19539,1
19540,1
19541,0.942
19542,1
19543,1
19544,1
19545,1
19546,1
19547,1
19548,0.978
19549,0.876
19550,0.712
19551,1
19552,1
19553,1
19554,0.878
19555,0.764
19556,1
19557,1
19558,1
19559,1
19560,1
19561,1
19562,1
19563,1
19564,0.994
19565,1
19566,0.516
19567,1
19568,0.866
19569,1
19570,1
19571,1
19572,0.964
19573,0.966
19574,1
19575,0.95
19576,1
19577,0.99
19578,1
19579,1
19580,1
19581,1
19582,1
19583,1
19584,0.346
19585,0.994
19586,0.998
19587,1
19588,1
19589,1
19590,1
19591,1
19592,1
19593,0.998
19594,1
19595,0.992
19596,1
19597,0.834
19598,1
19599,1
19600,1
19601,1
19602,1
19603,1
19604,0.934
19605,1
19606,1
19607,0.842
19608,0.996
19609,1
19610,1
19611,0.994
19612,0.518
19613,1
19614,1
19615,1
19616,1
19617,1
19618,1
19619,1
19620,0.59
19621,1
19622,1
19623,1
19624,0.998
19625,1
19626,1
19627,1
19628,1
19629,1
19630,1
19631,1
19632,1
19633,1
19634,0.998
19635,0.934
19636,1
19637,0.972
19638,0.988
19639,0.994
19640,1
19641,1
19642,1
19643,1
19644,0.554
19645,0.932
19646,1
19647,0.902
19648,1
19649,0.992
19650,0.996
19651,1
19652,0.978
19653,0.998
19654,0.992
19655,0.992
19656,1
19657,1
19658,1
19659,1
19660,1
19661,1
19662,0.988
19663,0.998
19664,1
19665,0.418
19666,0.998
19667,0.998
19668,1
19669,0.994
19670,1
19671,1
19672,1
19673,1
19674,1
19675,1
19676,1
19677,1
19678,0.998
19679,1
19680,0.962
19681,1
19682,1
19683,1
19684,1
19685,1
19686,0.994
19687,1
19688,1
19689,0.982
19690,0.848
19691,0.998
19692,1
19693,0.974
19694,1
19695,0.008
19696,1
19697,0.972
19698,1
19699,0.996
19700,0.944
19701,1
19702,1
19703,1
19704,1
19705,0.974
19706,0.99
19707,1
19708,0.758
19709,0.982
19710,0.83
19711,1
19712,1
19713,1
19714,0.06
19715,1
19716,0.528
19717,1
19718,1
19719,0.998
19720,0.992
19721,1
19722,0.994
19723,0.998
19724,0.932
19725,0.958
19726,1
19727,1
19728,0.998
19729,0.982
19730,0.562
19731,0.13
19732,1
19733,1
19734,1
19735,1
19736,0.202
19737,1
19738,1
19739,0.998
19740,1
19741,1
19742,1
19743,1
19744,1
19745,1
19746,0.946
19747,0.984
19748,1
19749,0.998
19750,1
19751,1
19752,0.874
19753,1
19754,1
19755,0.012
19756,0.544
19757,0.998
19758,0.988
19759,1
19760,1
19761,0.994
19762,1
19763,0.998
19764,1
19765,1
19766,1
19767,1
19768,1
19769,1
19770,0.994
19771,1
19772,1
19773,1
19774,0.998
19775,1
19776,0.602
19777,1
19778,1
19779,1
19780,1
19781,1
19782,0.57
19783,1
19784,0.998
19785,1
19786,1
19787,1
19788,0.996
19789,0.062
19790,0.998
19791,1
19792,1
19793,0.96
19794,1
19795,1
19796,1
19797,0.996
19798,0.868
19799,0.09
19800,0.994
19801,1
19802,1
19803,1
19804,0.498
19805,1
19806,0.878
19807,1
19808,0.996
19809,0.986
19810,1
19811,0.998
19812,0.484
19813,0.964
19814,1
19815,0.99
19816,1
19817,1
19818,1
19819,1
19820,1
19821,1
19822,1
19823,1
19824,0.582
19825,1
19826,0.966
19827,1
19828,1
19829,1
19830,1
19831,0.996
19832,0.518
19833,0.986
19834,1
19835,1
19836,0.994
19837,1
19838,0.998
19839,1
19840,1
19841,1
19842,0.894
19843,1
19844,1
19845,1
19846,1
19847,0.998
19848,1
19849,0.838
19850,0.956
19851,0.956
19852,0.994
19853,0.986
19854,1
19855,0.996
19856,0.318
19857,1
19858,0.992
19859,1
19860,1
19861,0.998
19862,0.986
19863,0.084
19864,1
19865,1
19866,1
19867,1
19868,0.986
19869,0.998
19870,0.998
19871,1
19872,1
19873,1
19874,1
19875,1
19876,1
19877,0.996
19878,1
19879,1
19880,1
19881,1
19882,0.892
19883,1
19884,0.998
19885,0.998
19886,1
19887,0.982
19888,0.958
19889,1
19890,1
19891,0.738
19892,0.646
19893,1
19894,1
19895,0.904
19896,1
19897,1
19898,1
19899,1
19900,1
19901,0.734
19902,1
19903,1
19904,1
19905,1
19906,1
19907,0.9
19908,0.958
19909,0.984
19910,1
19911,0.328
19912,0.998
19913,1
19914,1
19915,1
19916,1
19917,1
19918,0.994
19919,0.974
19920,0.994
19921,1
19922,1
19923,1
19924,1
19925,1
19926,0.988
19927,1
19928,1
19929,1
19930,0.87
19931,0.954
19932,1
19933,1
19934,1
19935,1
19936,1
19937,1
19938,1
19939,1
19940,1
19941,1
19942,0.998
19943,0.642
19944,0.992
19945,1
19946,1
19947,1
19948,1
19949,0.388
19950,0.982
19951,1
19952,1
19953,0.418
19954,1
19955,1
19956,0.994
19957,0.878
19958,0.982
19959,0.998
19960,1
19961,1
19962,0.806
19963,1
19964,1
19965,1
19966,1
19967,1
19968,0.99
19969,1
19970,1
19971,1
19972,0.992
19973,0.998
19974,1
19975,1
19976,1
19977,0.826
19978,1
19979,0.926
19980,1
19981,1
19982,1
19983,0.992
19984,1
19985,1
19986,1
19987,1
19988,1
19989,1
19990,0.726
19991,1
19992,0.964
19993,1
19994,0.998
19995,1
19996,1
19997,1
19998,1
19999,1
20000,1
20001,1
20002,1
20003,1
20004,1
20005,1
20006,1
20007,1
20008,1
20009,1
20010,1
20011,1
20012,1
20013,0.984
20014,1
20015,1
20016,0.91
20017,1
20018,1
20019,1
20020,1
20021,1
20022,1
20023,1
20024,1
20025,0.962
20026,1
20027,1
20028,1
20029,0.998
20030,1
20031,1
20032,1
20033,1
20034,1
20035,0.996
20036,1
20037,1
20038,1
20039,0.998
20040,1
20041,0.506
20042,0.92
20043,1
20044,0.992
20045,0.994
20046,0.992
20047,0.79
20048,1
20049,1
20050,0.298
20051,1
20052,0.716
20053,1
20054,1
20055,1
20056,1
20057,0.928
20058,1
20059,1
20060,1
20061,0.874
20062,0.992
20063,1
20064,1
20065,1
20066,1
20067,1
20068,1
20069,1
20070,0.998
20071,1
20072,1
20073,0.998
20074,0.988
20075,1
20076,0.96
20077,0.974
20078,1
20079,1
20080,1
20081,0.994
20082,1
20083,1
20084,0.986
20085,1
20086,1
20087,1
20088,1
20089,0.766
20090,1
20091,1
20092,1
20093,0.808
20094,1
20095,0.962
20096,1
20097,1
20098,1
20099,0.998
20100,1
20101,1
20102,1
20103,1
20104,1
20105,1
20106,0.998
20107,1
20108,1
20109,0.962
20110,1
20111,1
20112,0.998
20113,1
20114,0.992
20115,0.998
20116,1
20117,0.936
20118,0.964
20119,1
20120,1
20121,1
20122,1
20123,0.998
20124,0.998
20125,1
20126,0.99
20127,0.994
20128,1
20129,1
20130,0.974
20131,0.996
20132,1
20133,1
20134,0.818
20135,0.99
20136,1
20137,1
20138,1
20139,1
20140,1
20141,0.898
20142,1
20143,0.992
20144,1
20145,0.996
20146,0.99
20147,1
20148,1
20149,1
20150,0.996
20151,1
20152,1
20153,0.996
20154,0.99
20155,0.998
20156,1
20157,1
20158,1
20159,0.992
20160,1
20161,0.996
20162,1
20163,0.5
20164,0.986
20165,1
20166,0.99
20167,1
20168,0.976
20169,1
20170,0.996
20171,1
20172,1
20173,1
20174,1
20175,0.982
20176,1
20177,1
20178,0.962
20179,0.83
20180,1
20181,1
20182,0.998
20183,1
20184,1
20185,1
20186,1
20187,0.998
20188,1
20189,1
20190,1
20191,1
20192,1
20193,1
20194,1
20195,0.11
20196,0.978
20197,1
20198,1
20199,1
20200,1
20201,1
20202,0.958
20203,1
20204,1
20205,1
20206,1
20207,1
20208,1
20209,0.974
20210,1
20211,0.952
20212,1
20213,0.992
20214,0.866
20215,1
20216,1
20217,1
20218,1
20219,1
20220,0.766
20221,1
20222,1
20223,0.98
20224,1
20225,0.926
20226,1
20227,1
20228,0.996
20229,1
20230,0.948
20231,0.99
20232,0.992
20233,1
20234,1
20235,1
20236,1
20237,1
20238,0.84
20239,1
20240,0.928
20241,1
20242,0.996
20243,0.992
20244,1
20245,0.984
20246,1
20247,1
20248,0.474
20249,1
20250,1
20251,1
20252,1
20253,1
20254,1
20255,1
20256,1
20257,0.938
20258,1
20259,1
20260,1
20261,0.998
20262,1
20263,0.998
20264,0.956
20265,1
20266,0.972
20267,0.996
20268,0.938
20269,1
20270,1
20271,1
20272,1
20273,1
20274,1
20275,1
20276,1
20277,0.97
20278,0.75
20279,1
20280,1
20281,1
20282,1
20283,1
20284,1
20285,1
20286,1
20287,1
20288,0.398
20289,1
20290,0.99
20291,1
20292,0.998
20293,0.992
20294,1
20295,0.436
20296,0.98
20297,1
20298,0.964
20299,1
20300,1
20301,0.986
20302,1
20303,0.998
20304,0.976
20305,1
20306,0.89
20307,1
20308,1
20309,0.996
20310,1
20311,1
20312,0.994
20313,1
20314,1
20315,1
20316,1
20317,1
20318,1
20319,1
20320,0.91
20321,0.954
20322,0.994
20323,1
20324,1
20325,1
20326,1
20327,1
20328,1
20329,1
20330,1
20331,1
20332,0.992
20333,0.998
20334,1
20335,1
20336,1
20337,0.572
20338,1
20339,0.972
20340,1
20341,1
20342,0.968
20343,1
20344,0.97
20345,0.972
20346,0.93
20347,0.994
20348,1
20349,1
20350,1
20351,1
20352,1
20353,1
20354,1
20355,0.946
20356,0.996
20357,1
20358,0.84
20359,0.998
20360,0.994
20361,1
20362,1
20363,1
20364,1
20365,1
20366,1
20367,1
20368,0.998
20369,0.998
20370,0.904
20371,1
20372,1
20373,0.998
20374,1
20375,1
20376,1
20377,0.996
20378,0.998
20379,0.954
20380,1
20381,1
20382,1
20383,1
20384,0.996
20385,1
20386,0.856
20387,1
20388,1
20389,1
20390,0.998
20391,1
20392,1
20393,1
20394,0.988
20395,1
20396,1
20397,0.928
20398,1
20399,1
20400,1
20401,0.984
20402,1
20403,0.952
20404,1
20405,1
20406,0.998
20407,0.986
20408,1
20409,1
20410,1
20411,0.996
20412,1
20413,1
20414,1
20415,1
20416,0.896
20417,1
20418,1
20419,1
20420,1
20421,0.676
20422,0.106
20423,1
20424,1
20425,0.41
20426,0.998
20427,1
20428,1
20429,1
20430,0.91
20431,1
20432,1
20433,1
20434,1
20435,1
20436,1
20437,0.988
20438,0.982
20439,0.996
20440,1
20441,0.99
20442,1
20443,1
20444,1
20445,1
20446,0.998
20447,0.41
20448,0.978
20449,1
20450,1
20451,0.99
20452,0.998
20453,1
20454,1
20455,0.988
20456,1
20457,1
20458,0.998
20459,1
20460,0.774
20461,0.978
20462,1
20463,0.994
20464,0.974
20465,1
20466,1
20467,0.98
20468,1
20469,1
20470,0.972
20471,1
20472,1
20473,1
20474,0.998
20475,1
20476,0.996
20477,1
20478,0.24
20479,1
20480,1
20481,1
20482,1
20483,1
20484,1
20485,0.998
20486,0.936
20487,1
20488,1
20489,0.966
20490,1
20491,0.316
20492,0.998
20493,0.996
20494,0.73
20495,1
20496,1
20497,1
20498,1
20499,1
20500,1
20501,1
20502,0.522
20503,1
20504,1
20505,1
20506,0.992
20507,1
20508,0.966
20509,1
20510,1
20511,0.976
20512,1
20513,1
20514,1
20515,0.998
20516,1
20517,0.902
20518,1
20519,1
20520,1
20521,1
20522,0.974
20523,1
20524,1
20525,1
20526,1
20527,1
20528,1
20529,1
20530,1
20531,1
20532,1
20533,0.994
20534,1
20535,0.992
20536,0.988
20537,1
20538,1
20539,1
20540,0.982
20541,1
20542,1
20543,1
20544,1
20545,1
20546,1
20547,1
20548,1
20549,1
20550,1
20551,0.918
20552,1
20553,1
20554,1
20555,0.878
20556,0.552
20557,1
20558,1
20559,1
20560,1
20561,0.932
20562,0.992
20563,0.856
20564,1
20565,0.918
20566,1
20567,0.36
20568,0.958
20569,0.862
20570,1
20571,1
20572,1
20573,0.972
20574,1
20575,0.996
20576,1
20577,1
20578,1
20579,1
20580,1
20581,1
20582,0.628
20583,1
20584,0.916
20585,1
20586,1
20587,1
20588,1
20589,0.104
20590,1
20591,1
20592,0.996
20593,1
20594,1
20595,1
20596,1
20597,1
20598,1
20599,1
20600,1
20601,1
20602,1
20603,1
20604,1
20605,1
20606,1
20607,0.998
20608,1
20609,0.998
20610,1
20611,1
20612,0.994
20613,0.87
20614,1
20615,1
20616,1
20617,1
20618,0.682
20619,1
20620,1
20621,0.978
20622,0.928
20623,0.976
20624,0.996
20625,0.992
20626,1
20627,1
20628,1
20629,1
20630,0.71
20631,1
20632,1
20633,0.984
20634,1
20635,1
20636,1
20637,0.998
20638,0.94
20639,0.994
20640,0.996
20641,0.552
20642,0.974
20643,1
20644,1
20645,0.996
